 final results rosenbrock (Nocedal) run:           5         200   1.0009999999999999        1.0000000000000000E-003           2          55   9811.4623390375673        968.33322588567489      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         200   1.0009999999999999        1.0000000000000000E-003           2          55   9811.4623390375673        968.33322588567489      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         200   1.0009999999999999        1.0000000000000000E-003           2          55   9811.4623390375673        968.33322588567489      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5        1000   1.0009999999999999        1.0000000000000000E-003           2          55   48735.932129593748        2165.2377447620074      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10        1000   1.0009999999999999        1.0000000000000000E-003           2          55   48735.932129593748        2165.2377447620074      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20        1000   1.0009999999999999        1.0000000000000000E-003           2          55   48735.932129593748        2165.2377447620074      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           6   1.0001000000000000        1.0000000000000000E-003           2          57   371.92838585318765        167.67745888027213      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10           6   1.0001000000000000        1.0000000000000000E-003           2          57   371.92838585318765        167.67745888027213      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           6   1.0001000000000000        1.0000000000000000E-003           2          57   371.92838585318765        167.67745888027213      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           8   1.0001000000000000        1.0000000000000000E-003           2          59   468.55198824596522        193.67224823725567      ABNORMAL_TERMINATION_IN_LNSRCH                              
